,survey_questions_id,survey_raw_answers_id,survey_condition,Awe,Fear,Anger,Pride,Shame,Disgust,Sadness,Contempt,Interest,Surprise,Amusement,Happiness,Embarrassment
59941,408,8622,/survey-fs,0,0,1,0,0,0,0,0,0,0,1,2,0
59942,326,8622,/survey-fs,0,0,1,2,1,1,2,2,0,0,0,0,0
59943,383,8622,/survey-fs,0,0,0,0,0,0,0,0,2,2,0,0,0
59944,268,8622,/survey-fs,0,0,0,1,0,0,1,1,1,0,0,0,0
59945,223,8622,/survey-fs,0,2,0,0,1,0,2,0,0,1,0,0,1
59946,551,8622,/survey-fs,0,0,4,0,0,0,0,0,0,0,0,0,0
59947,97,8622,/survey-fs,0,0,0,0,0,0,0,0,3,0,2,2,0
59948,124,8622,/survey-fs,0,1,1,0,2,0,0,0,0,0,0,0,1
59949,287,8622,/survey-fs,0,0,1,3,0,2,0,3,0,0,0,0,0
59950,525,8622,/survey-fs,0,0,0,0,0,0,0,0,0,0,1,1,0
59951,472,8622,/survey-fs,0,0,3,0,0,1,0,1,0,1,0,0,0
59952,459,8622,/survey-fs,0,0,0,0,0,0,1,0,1,0,0,0,0
59953,284,8622,/survey-fs,0,0,0,0,2,1,0,0,0,1,0,0,2
59954,58,8622,/survey-fs,0,0,0,1,0,0,0,0,0,0,0,1,0
59955,409,8622,/survey-fs,0,0,0,1,0,0,0,0,0,0,1,1,0
59956,531,8622,/survey-fs,0,0,0,0,0,0,0,0,0,1,0,1,0
59957,201,8622,/survey-fs,0,0,0,0,1,0,2,0,0,0,0,0,2
59958,176,8622,/survey-fs,0,0,0,0,0,0,0,0,1,1,0,0,0
59959,404,8622,/survey-fs,0,0,4,0,0,0,0,0,0,0,0,0,0
59960,24,8622,/survey-fs,0,0,0,0,0,0,3,0,0,1,0,0,0
59961,198,8622,/survey-fs,0,0,0,0,2,2,0,2,0,2,0,0,2
59962,467,8622,/survey-fs,0,0,0,0,0,0,3,0,2,0,0,0,0
59963,165,8622,/survey-fs,0,0,0,0,1,1,2,0,0,0,0,0,0
59964,374,8622,/survey-fs,0,0,3,0,0,0,0,0,2,0,0,0,0
59965,482,8622,/survey-fs,0,0,2,1,0,1,0,1,1,0,0,0,0
59966,228,8622,/survey-fs,0,1,3,0,0,0,0,0,0,3,0,0,0
59967,229,8622,/survey-fs,0,0,0,1,0,0,0,0,1,1,3,3,0
59968,340,8622,/survey-fs,0,0,0,0,1,0,0,0,1,0,0,0,0
59969,573,8622,/survey-fs,0,0,1,0,0,0,0,0,0,1,0,0,0
59970,576,8617,/survey-fs,0,2,3,0,3,3,4,3,1,4,0,0,4
59971,553,8617,/survey-fs,4,1,0,2,0,0,0,0,4,3,3,3,1
59972,132,8617,/survey-fs,0,4,3,0,4,1,4,4,0,4,0,0,4
59973,305,8617,/survey-fs,3,0,0,1,0,0,0,0,2,0,1,2,0
59974,463,8617,/survey-fs,2,3,0,1,1,0,1,0,4,0,4,2,0
59975,451,8617,/survey-fs,2,0,0,1,0,0,0,0,2,0,4,4,0
59976,409,8617,/survey-fs,1,0,0,3,0,0,0,1,0,3,0,0,0
59977,344,8617,/survey-fs,0,3,4,0,0,3,1,4,4,3,0,0,0
59978,72,8617,/survey-fs,0,4,4,0,0,4,3,4,2,2,0,0,0
59979,196,8617,/survey-fs,0,3,3,0,1,2,1,4,0,1,2,0,1
59980,453,8617,/survey-fs,0,4,4,0,4,2,3,2,2,4,0,0,4
59981,292,8617,/survey-fs,0,0,4,1,0,1,0,4,1,0,0,0,0
59982,414,8617,/survey-fs,1,0,0,1,0,0,0,0,3,0,3,3,0
59983,157,8617,/survey-fs,4,0,0,1,0,0,0,0,4,4,3,4,0
59984,24,8617,/survey-fs,0,4,3,0,0,3,3,4,1,4,0,0,0
59985,417,8617,/survey-fs,0,4,4,0,4,3,4,0,4,4,0,0,3
59986,507,8617,/survey-fs,0,4,4,0,0,0,4,3,4,2,3,0,0
59987,439,8617,/survey-fs,0,3,3,0,0,3,3,4,3,3,0,0,0
59988,139,8617,/survey-fs,0,0,4,0,0,4,0,1,3,4,0,0,0
59989,360,8617,/survey-fs,0,4,4,0,0,3,4,4,4,4,0,0,0
59990,446,8617,/survey-fs,0,0,0,0,0,0,0,0,0,2,4,4,0
59991,381,8617,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
59992,325,8617,/survey-fs,0,0,0,0,0,0,0,0,4,4,0,0,0
59993,555,8617,/survey-fs,0,4,4,0,4,4,4,4,4,4,2,0,0
59994,29,8617,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
59995,475,8617,/survey-fs,0,0,0,4,0,0,0,0,0,0,0,4,0
59996,197,8617,/survey-fs,0,0,0,1,0,0,0,0,4,1,1,1,0
59997,295,8617,/survey-fs,0,0,1,2,0,3,0,4,0,0,0,0,0
59998,42,8617,/survey-fs,0,4,3,0,0,2,4,3,3,3,0,0,0
59999,440,8617,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,307,8625,/survey-fs,0,0,0,1,0,0,0,1,3,3,3,2,0
60001,547,8625,/survey-fs,0,0,1,0,3,2,1,2,0,0,0,0,1
60002,315,8625,/survey-fs,0,0,3,3,0,3,0,4,0,0,0,0,0
60003,179,8625,/survey-fs,0,3,1,0,3,0,3,0,3,4,0,0,1
60004,493,8625,/survey-fs,0,0,3,4,0,3,0,3,3,0,0,0,0
60005,158,8625,/survey-fs,1,0,0,0,0,0,0,0,3,0,1,3,0
60006,363,8625,/survey-fs,1,0,2,0,0,2,0,2,1,3,0,0,1
60007,180,8625,/survey-fs,0,0,1,0,0,0,2,0,3,2,0,0,0
60008,88,8625,/survey-fs,0,1,1,0,3,2,0,2,0,0,0,0,2
60009,22,8625,/survey-fs,0,0,2,1,0,2,0,2,0,0,0,0,0
60010,35,8625,/survey-fs,2,0,0,0,0,0,0,0,2,0,3,1,0
60011,504,8625,/survey-fs,1,2,2,0,2,1,0,0,1,3,0,0,3
60012,184,8625,/survey-fs,0,0,0,4,0,0,0,0,1,0,2,3,0
60013,401,8625,/survey-fs,0,0,4,3,0,4,0,4,0,0,0,0,1
60014,594,8625,/survey-fs,0,0,0,0,4,0,4,0,0,0,0,0,4
60015,187,8625,/survey-fs,3,0,1,1,0,1,0,2,3,0,4,1,0
60016,329,8625,/survey-fs,2,0,0,0,0,0,0,0,4,0,0,2,0
60017,416,8625,/survey-fs,0,0,1,0,0,0,0,0,1,1,2,0,0
60018,564,8625,/survey-fs,0,0,1,4,0,0,0,1,1,0,2,1,0
60019,335,8625,/survey-fs,0,0,0,4,0,0,0,0,3,0,2,3,0
60020,46,8625,/survey-fs,3,1,0,0,0,0,1,0,3,0,0,0,0
60021,7,8625,/survey-fs,0,0,0,2,0,2,2,2,2,0,0,0,0
60022,125,8625,/survey-fs,1,0,0,0,0,1,0,0,2,2,1,0,0
60023,172,8625,/survey-fs,0,2,0,0,1,1,0,0,0,0,0,0,0
60024,204,8625,/survey-fs,0,2,0,0,0,0,0,0,3,2,0,0,0
60025,234,8625,/survey-fs,0,0,2,1,0,3,0,2,0,0,0,0,0
60026,359,8625,/survey-fs,0,0,1,0,0,3,1,1,0,1,0,0,0
60027,393,8625,/survey-fs,0,0,1,1,0,1,0,1,3,1,0,0,0
60028,9,8625,/survey-fs,0,0,0,3,1,4,0,1,0,0,0,0,0
60029,429,8625,/survey-fs,0,1,0,0,0,0,0,0,1,0,0,0,0
60030,294,8658,/survey-fs,0,0,0,0,0,0,0,0,2,0,3,2,0
60031,341,8658,/survey-fs,0,0,0,0,0,0,0,0,0,0,1,2,0
60032,587,8658,/survey-fs,0,0,0,0,0,0,3,0,0,0,0,0,0
60033,114,8658,/survey-fs,0,0,0,0,0,2,0,1,1,0,0,0,0
60034,80,8658,/survey-fs,0,0,0,0,0,0,0,0,3,2,0,2,0
60035,541,8658,/survey-fs,0,0,0,0,0,1,4,0,1,1,0,0,0
60036,214,8658,/survey-fs,0,4,0,0,0,0,0,0,2,3,0,0,0
60037,511,8658,/survey-fs,0,0,0,0,2,1,2,0,0,0,0,0,2
60038,109,8658,/survey-fs,0,0,0,4,0,0,0,0,0,0,2,3,0
60039,171,8658,/survey-fs,0,3,1,0,0,0,2,0,0,4,0,0,0
60040,203,8658,/survey-fs,0,0,0,3,0,0,0,0,3,3,2,3,2
60041,259,8658,/survey-fs,0,0,0,0,0,0,0,2,3,0,4,4,0
60042,526,8658,/survey-fs,0,0,0,0,0,0,2,0,0,0,0,0,0
60043,322,8658,/survey-fs,0,3,0,0,0,0,0,0,2,0,0,0,3
60044,423,8658,/survey-fs,0,3,0,0,0,2,0,2,1,2,0,0,0
60045,407,8658,/survey-fs,0,3,0,0,0,0,0,0,3,0,0,0,0
60046,146,8658,/survey-fs,2,0,0,4,0,0,0,0,3,2,0,4,0
60047,8,8658,/survey-fs,0,2,0,0,1,0,3,1,0,2,0,0,1
60048,149,8658,/survey-fs,0,2,0,0,3,2,3,0,0,0,0,0,3
60049,462,8658,/survey-fs,0,2,0,0,0,0,0,0,2,0,0,0,0
60050,61,8658,/survey-fs,0,0,0,0,2,1,4,0,0,1,0,0,0
60051,411,8658,/survey-fs,0,0,0,0,0,0,0,0,2,4,0,0,2
60052,72,8658,/survey-fs,0,4,0,0,0,0,0,0,3,0,0,0,0
60053,449,8658,/survey-fs,0,0,3,0,0,0,0,0,2,0,0,0,0
60054,224,8658,/survey-fs,0,0,3,0,0,2,0,3,0,0,0,0,0
60055,1,8658,/survey-fs,0,0,1,0,0,1,0,2,2,0,0,0,0
60056,90,8658,/survey-fs,0,0,0,0,0,0,0,0,3,0,0,0,0
60057,194,8658,/survey-fs,0,1,0,0,0,2,0,0,3,2,0,0,0
60058,166,8658,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
60059,316,8658,/survey-fs,0,0,0,0,0,0,0,0,0,3,0,0,0
60060,601,8667,/survey-fs,0,0,0,0,0,0,0,0,0,0,4,3,0
60061,571,8667,/survey-fs,0,0,4,0,0,0,0,0,0,0,0,0,0
60062,353,8667,/survey-fs,0,0,3,0,0,2,0,0,0,0,0,0,0
60063,34,8667,/survey-fs,0,0,0,0,3,2,0,0,0,2,0,0,3
60064,259,8667,/survey-fs,0,0,0,0,0,0,0,0,0,2,3,2,0
60065,583,8667,/survey-fs,0,0,0,0,2,3,1,0,0,0,0,0,2
60066,226,8667,/survey-fs,0,1,4,0,0,4,0,0,0,0,0,0,0
60067,602,8667,/survey-fs,0,3,4,1,0,0,1,0,0,0,0,0,1
60068,311,8667,/survey-fs,3,0,0,4,0,0,0,0,0,0,0,3,0
60069,351,8667,/survey-fs,0,2,2,0,0,3,0,0,0,3,0,0,2
60070,187,8667,/survey-fs,0,0,0,0,0,0,0,0,0,0,4,2,0
60071,246,8667,/survey-fs,0,0,0,0,0,0,4,0,0,1,0,0,0
60072,12,8667,/survey-fs,0,0,0,0,0,0,0,0,3,0,3,2,0
60073,525,8667,/survey-fs,0,0,0,0,0,0,0,0,3,0,3,2,0
60074,518,8667,/survey-fs,0,0,3,0,0,4,0,0,0,4,0,0,0
60075,3,8667,/survey-fs,0,0,4,0,0,3,0,0,0,0,0,0,0
60076,512,8667,/survey-fs,0,0,0,4,0,0,0,0,4,0,0,4,0
60077,537,8667,/survey-fs,0,0,0,0,0,0,4,0,0,0,0,0,0
60078,395,8667,/survey-fs,0,0,0,0,0,3,0,2,0,4,0,0,0
60079,459,8667,/survey-fs,0,0,0,0,3,3,0,0,0,0,0,0,0
60080,539,8667,/survey-fs,0,0,3,0,0,1,0,0,0,0,0,0,0
60081,591,8667,/survey-fs,0,0,4,0,0,0,0,0,0,0,0,0,0
60082,155,8667,/survey-fs,0,0,0,0,0,0,4,0,0,0,0,0,0
60083,365,8667,/survey-fs,0,0,0,0,0,0,2,0,0,1,1,0,0
60084,576,8667,/survey-fs,0,0,3,0,0,4,0,0,0,0,0,0,0
60085,310,8667,/survey-fs,0,0,0,0,0,0,0,0,0,3,0,1,0
60086,516,8667,/survey-fs,0,0,0,0,0,0,0,0,1,0,0,0,0
60087,423,8667,/survey-fs,0,0,0,0,0,1,0,0,0,0,0,0,0
60088,273,8667,/survey-fs,0,0,0,0,0,0,0,0,2,0,0,1,0
60089,236,8667,/survey-fs,0,0,0,0,0,0,0,0,0,0,3,0,0
60090,259,8686,/survey-fs,0,0,0,2,0,0,0,0,4,1,4,4,0
60091,545,8686,/survey-fs,0,2,0,0,0,0,0,0,4,0,0,0,0
60092,69,8686,/survey-fs,0,2,0,0,0,0,0,0,4,0,0,0,0
60093,579,8686,/survey-fs,0,2,3,0,0,0,0,0,4,4,0,0,0
60094,430,8686,/survey-fs,0,1,0,0,0,0,0,0,4,2,0,0,0
60095,242,8686,/survey-fs,0,1,0,2,0,0,0,0,4,0,0,0,0
60096,32,8686,/survey-fs,0,2,4,0,0,3,0,4,0,0,0,0,0
60097,409,8686,/survey-fs,2,4,0,0,0,0,0,0,3,0,0,0,0
60098,156,8686,/survey-fs,0,0,0,0,0,0,0,1,0,0,0,0,0
60099,314,8686,/survey-fs,0,0,3,0,0,4,0,4,0,0,0,0,0
60100,333,8686,/survey-fs,0,0,0,0,0,0,0,2,0,0,0,0,0
60101,178,8686,/survey-fs,0,0,0,0,0,0,0,0,4,0,0,0,0
60102,390,8686,/survey-fs,0,4,0,0,0,0,0,0,4,0,0,0,1
60103,573,8686,/survey-fs,0,2,0,0,0,0,2,0,2,0,0,0,0
60104,294,8686,/survey-fs,0,0,0,0,0,0,0,0,3,0,2,1,0
60105,469,8686,/survey-fs,0,0,0,1,0,0,0,0,3,0,0,3,0
60106,465,8686,/survey-fs,0,0,0,0,0,0,0,0,4,3,1,1,0
60107,381,8686,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
60108,7,8686,/survey-fs,0,1,0,1,0,0,0,0,2,0,0,0,0
60109,252,8686,/survey-fs,0,4,0,0,0,0,0,0,4,4,0,0,0
60110,495,8686,/survey-fs,0,0,0,1,0,0,0,0,4,3,2,2,0
60111,461,8686,/survey-fs,0,0,0,0,0,0,0,0,4,0,0,0,0
60112,448,8686,/survey-fs,0,2,0,0,1,0,1,0,0,0,0,0,0
60113,530,8686,/survey-fs,0,0,0,0,0,0,4,0,4,0,0,0,0
60114,175,8686,/survey-fs,0,0,3,0,0,0,0,3,4,0,0,0,0
60115,602,8686,/survey-fs,0,2,3,0,1,0,1,0,4,2,0,0,0
60116,350,8686,/survey-fs,0,4,0,0,0,0,0,0,4,1,0,0,0
60117,442,8686,/survey-fs,0,0,1,0,0,3,0,1,3,3,0,0,0
60118,2,8686,/survey-fs,0,3,0,0,0,0,0,0,4,4,0,0,0
60119,496,8686,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
60120,270,8688,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
60121,379,8688,/survey-fs,0,0,0,0,0,0,0,4,4,4,4,4,0
60122,102,8688,/survey-fs,0,4,0,0,0,0,4,0,0,4,0,0,0
60123,340,8688,/survey-fs,0,0,0,4,0,0,0,0,4,0,0,0,0
60124,25,8688,/survey-fs,0,0,1,3,1,0,0,0,2,2,2,0,1
60125,515,8688,/survey-fs,0,0,0,0,0,0,0,4,4,4,4,4,0
60126,412,8688,/survey-fs,0,0,0,0,4,0,4,0,0,0,0,0,0
60127,74,8688,/survey-fs,3,0,0,4,0,0,0,3,3,3,3,3,0
60128,265,8688,/survey-fs,0,0,4,0,2,4,0,0,0,0,0,0,2
60129,432,8688,/survey-fs,1,1,0,4,0,0,0,4,4,4,1,4,0
60130,416,8688,/survey-fs,2,0,0,4,0,0,0,0,4,4,0,0,0
60131,406,8688,/survey-fs,0,4,0,0,0,0,0,0,4,4,0,0,0
60132,229,8688,/survey-fs,0,0,0,4,0,0,0,4,4,4,4,4,0
60133,333,8688,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
60134,296,8688,/survey-fs,4,1,0,0,0,0,0,4,4,4,0,4,0
60135,337,8688,/survey-fs,1,0,0,1,0,0,0,2,3,1,1,2,0
60136,392,8688,/survey-fs,1,0,0,0,0,0,0,4,4,0,4,4,0
60137,213,8688,/survey-fs,1,0,0,4,0,0,0,2,4,4,2,4,0
60138,410,8688,/survey-fs,4,0,0,0,0,0,0,4,4,4,4,4,1
60139,529,8688,/survey-fs,0,1,1,4,1,0,0,0,0,1,0,1,4
60140,268,8688,/survey-fs,0,0,4,4,4,4,0,4,4,2,4,0,0
60141,367,8688,/survey-fs,0,4,0,0,0,0,4,0,0,4,0,0,0
60142,560,8688,/survey-fs,4,0,0,0,0,0,0,4,4,4,4,4,0
60143,15,8688,/survey-fs,0,0,4,4,4,4,0,0,4,0,0,0,0
60144,572,8688,/survey-fs,2,0,0,1,0,0,0,0,1,1,1,1,1
60145,423,8688,/survey-fs,0,4,1,4,1,4,0,0,0,4,0,0,4
60146,425,8688,/survey-fs,0,1,0,0,0,0,4,0,0,4,0,1,1
60147,435,8688,/survey-fs,4,0,0,4,0,0,0,4,4,4,4,4,4
60148,496,8688,/survey-fs,4,4,4,4,4,4,4,4,4,4,4,4,4
60149,426,8688,/survey-fs,4,0,0,4,0,0,0,4,4,4,4,4,0
60150,424,8678,/survey-fs,0,2,4,0,0,4,3,0,3,3,0,0,0
60151,367,8678,/survey-fs,0,0,3,0,0,0,4,0,0,0,0,0,0
60152,348,8678,/survey-fs,0,0,2,0,0,0,4,0,0,3,0,0,0
60153,19,8678,/survey-fs,0,0,0,0,2,3,0,3,3,0,0,0,0
60154,490,8678,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
60155,495,8678,/survey-fs,3,0,0,0,0,0,0,0,3,4,0,4,0
60156,176,8678,/survey-fs,0,4,0,0,0,0,0,0,0,0,0,0,0
60157,50,8678,/survey-fs,0,0,0,0,0,0,3,0,0,0,0,0,3
60158,377,8678,/survey-fs,0,3,0,0,0,0,0,0,0,0,0,0,0
60159,23,8678,/survey-fs,0,0,0,0,3,3,0,0,0,0,0,0,3
60160,135,8678,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
60161,590,8678,/survey-fs,0,0,0,0,0,0,0,0,3,0,0,3,0
60162,446,8678,/survey-fs,0,0,0,0,0,0,0,0,0,0,3,4,0
60163,447,8678,/survey-fs,0,0,3,0,0,4,0,3,3,3,0,0,0
60164,331,8678,/survey-fs,0,0,0,0,0,0,0,0,3,0,3,4,0
60165,513,8678,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,0,0
60166,573,8678,/survey-fs,0,0,0,0,0,0,3,0,0,4,0,0,0
60167,275,8678,/survey-fs,4,0,0,3,0,0,0,0,0,0,0,3,0
60168,473,8678,/survey-fs,0,0,0,0,0,0,0,0,0,0,3,3,2
60169,165,8678,/survey-fs,0,1,0,3,3,0,3,0,0,0,0,0,2
60170,249,8678,/survey-fs,3,0,0,0,0,3,0,0,3,4,1,0,0
60171,76,8678,/survey-fs,0,0,0,4,0,0,0,3,0,0,0,0,0
60172,481,8678,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,3,0
60173,229,8678,/survey-fs,0,0,0,0,0,0,0,0,0,0,3,3,0
60174,336,8678,/survey-fs,0,1,0,0,0,0,0,0,2,0,0,0,0
60175,543,8678,/survey-fs,0,0,0,0,3,0,0,0,0,0,0,0,3
60176,85,8678,/survey-fs,0,0,0,0,0,3,0,3,0,0,0,0,0
60177,205,8678,/survey-fs,0,2,0,0,3,0,0,0,0,0,0,0,2
60178,529,8678,/survey-fs,0,2,0,0,0,0,0,0,0,0,0,0,0
60179,137,8678,/survey-fs,0,0,3,0,0,0,0,3,0,2,0,0,3
60180,486,8724,/survey-fs,0,0,0,2,0,0,0,0,4,0,3,2,0
60181,521,8724,/survey-fs,0,0,0,0,0,0,0,1,3,1,0,0,4
60182,179,8724,/survey-fs,0,4,0,0,2,0,1,0,0,2,0,0,1
60183,215,8724,/survey-fs,0,2,3,0,0,0,0,0,4,0,0,0,0
60184,435,8724,/survey-fs,0,0,0,0,0,0,0,0,2,0,2,1,0
60185,450,8724,/survey-fs,0,0,4,0,0,4,0,4,0,0,0,0,0
60186,363,8724,/survey-fs,0,0,0,0,0,2,0,2,0,3,0,0,2
60187,88,8724,/survey-fs,0,3,3,0,1,0,3,2,0,0,0,0,1
60188,581,8724,/survey-fs,3,0,0,2,0,0,0,0,4,0,4,4,0
60189,396,8724,/survey-fs,0,0,0,0,0,0,0,0,4,2,3,3,0
60190,124,8724,/survey-fs,0,0,3,0,0,3,0,4,0,0,0,0,0
60191,7,8724,/survey-fs,0,0,0,0,0,0,1,0,1,0,0,0,0
60192,411,8724,/survey-fs,0,0,0,0,0,0,0,0,0,3,0,0,0
60193,459,8724,/survey-fs,0,0,0,0,0,3,1,0,0,1,0,0,0
60194,310,8724,/survey-fs,3,1,0,0,0,0,1,0,2,2,0,0,0
60195,125,8724,/survey-fs,0,2,0,0,0,0,0,0,1,2,0,0,0
60196,602,8724,/survey-fs,1,2,3,0,0,4,1,4,0,0,0,0,0
60197,262,8724,/survey-fs,0,0,1,0,1,3,0,4,0,0,0,0,2
60198,314,8724,/survey-fs,0,0,2,0,0,2,0,1,0,0,0,0,0
60199,39,8724,/survey-fs,0,0,1,0,0,4,0,2,0,0,0,0,0
60200,485,8724,/survey-fs,0,1,0,0,0,0,0,0,0,1,0,0,0
60201,518,8724,/survey-fs,0,0,2,0,0,1,2,1,0,2,0,0,0
60202,453,8724,/survey-fs,0,1,0,0,1,0,1,0,0,0,0,0,1
60203,447,8724,/survey-fs,0,0,4,0,0,4,0,0,2,3,0,0,0
60204,505,8724,/survey-fs,0,2,0,0,2,0,2,0,0,0,0,0,3
60205,91,8724,/survey-fs,0,0,0,0,0,0,0,0,2,0,3,1,0
60206,599,8724,/survey-fs,0,1,0,0,0,2,0,0,2,0,0,0,0
60207,463,8724,/survey-fs,0,2,0,0,0,0,0,0,1,0,0,0,0
60208,241,8724,/survey-fs,0,0,0,0,0,0,0,1,1,0,0,0,0
60209,329,8724,/survey-fs,1,0,0,0,0,0,0,0,3,0,0,0,0
60210,492,8770,/survey-fs,2,1,0,1,1,0,0,0,3,3,1,2,1
60211,451,8770,/survey-fs,0,0,0,2,0,0,0,0,3,0,4,2,0
60212,298,8770,/survey-fs,1,1,3,0,3,2,2,3,2,2,0,0,4
60213,569,8770,/survey-fs,0,0,4,0,1,3,2,0,1,1,0,0,2
60214,197,8770,/survey-fs,3,1,2,0,1,3,3,3,0,3,0,0,3
60215,246,8770,/survey-fs,2,2,3,0,0,2,3,2,0,4,0,0,4
60216,429,8770,/survey-fs,0,2,0,0,0,0,0,0,4,3,0,0,0
60217,483,8770,/survey-fs,0,0,0,0,0,0,0,1,2,2,1,0,2
60218,580,8770,/survey-fs,0,0,2,0,0,2,0,3,3,1,0,0,0
60219,11,8770,/survey-fs,0,1,0,0,3,0,2,0,1,0,0,0,4
60220,563,8770,/survey-fs,0,2,1,0,0,2,4,2,2,2,0,0,3
60221,168,8770,/survey-fs,0,0,4,0,0,3,0,3,2,0,0,0,0
60222,560,8770,/survey-fs,4,0,0,0,0,0,0,0,4,3,0,0,0
60223,457,8770,/survey-fs,2,0,0,4,0,0,0,0,3,3,2,2,0
60224,219,8770,/survey-fs,2,1,0,0,3,4,4,4,3,2,0,0,4
60225,220,8770,/survey-fs,3,4,4,0,1,4,4,3,4,4,0,0,1
60226,76,8770,/survey-fs,4,0,3,0,0,4,2,3,4,4,0,0,0
60227,132,8770,/survey-fs,2,3,4,0,4,4,4,4,3,1,0,0,4
60228,484,8770,/survey-fs,0,0,0,1,0,0,0,0,2,3,3,3,1
60229,97,8770,/survey-fs,2,0,0,0,0,0,0,0,4,4,3,3,1
60230,44,8770,/survey-fs,4,4,4,0,2,4,4,4,4,4,0,0,3
60231,526,8770,/survey-fs,0,1,0,0,0,0,4,0,4,0,0,0,0
60232,14,8770,/survey-fs,1,0,1,0,0,2,1,2,3,3,0,0,0
60233,160,8770,/survey-fs,2,0,0,0,0,2,0,1,0,3,3,0,0
60234,228,8770,/survey-fs,3,1,2,0,0,4,0,4,3,4,0,0,2
60235,33,8770,/survey-fs,4,0,0,0,3,1,0,0,3,4,1,0,3
60236,387,8770,/survey-fs,1,0,0,3,0,0,0,0,4,1,1,3,0
60237,265,8770,/survey-fs,0,0,3,0,0,3,0,3,0,2,0,0,0
60238,341,8770,/survey-fs,2,1,1,0,1,3,1,2,3,3,0,0,1
60239,258,8770,/survey-fs,2,0,3,0,0,2,1,0,2,2,0,0,0
60240,505,8766,/survey-fs,0,1,0,0,0,0,0,0,0,1,0,0,0
60241,512,8766,/survey-fs,0,0,0,3,0,0,0,0,0,3,0,4,0
60242,263,8766,/survey-fs,0,0,0,0,0,0,0,0,0,2,1,0,1
60243,483,8766,/survey-fs,0,0,0,0,0,0,0,0,0,1,1,0,0
60244,542,8766,/survey-fs,0,3,0,0,0,0,0,0,0,3,0,0,0
60245,571,8766,/survey-fs,0,0,3,0,0,0,0,3,0,2,0,0,0
60246,184,8766,/survey-fs,0,0,0,2,0,0,0,0,0,0,2,2,0
60247,115,8766,/survey-fs,0,0,2,0,0,0,0,3,0,1,0,0,0
60248,80,8766,/survey-fs,0,0,0,3,0,0,0,0,0,0,0,3,0
60249,10,8766,/survey-fs,0,0,0,0,0,0,0,0,0,4,0,0,0
60250,211,8766,/survey-fs,0,0,2,0,0,0,0,0,0,1,0,0,1
60251,222,8766,/survey-fs,0,0,0,0,1,0,0,0,0,0,1,0,0
60252,365,8766,/survey-fs,0,0,0,0,0,1,0,0,0,0,0,0,0
60253,79,8766,/survey-fs,0,3,0,0,0,0,2,0,0,0,0,0,0
60254,426,8766,/survey-fs,0,0,0,0,0,0,0,0,2,2,0,3,0
60255,567,8766,/survey-fs,3,0,0,0,0,2,0,0,0,0,0,0,0
60256,404,8766,/survey-fs,0,0,4,0,0,0,0,2,0,0,0,0,0
60257,238,8766,/survey-fs,0,0,0,2,0,0,0,0,0,0,0,3,0
60258,60,8766,/survey-fs,0,0,3,0,0,0,0,0,0,0,0,0,0
60259,534,8766,/survey-fs,0,0,0,0,0,0,0,0,2,2,0,0,1
60260,598,8766,/survey-fs,0,0,0,0,0,2,0,4,0,0,0,0,0
60261,127,8766,/survey-fs,0,0,0,0,0,0,0,0,0,0,0,2,0
60262,500,8766,/survey-fs,0,0,0,0,0,0,0,3,0,0,0,0,0
60263,206,8766,/survey-fs,0,0,0,0,0,2,0,1,0,0,0,0,0
60264,575,8766,/survey-fs,0,0,0,0,0,0,0,0,0,0,1,0,0
60265,124,8766,/survey-fs,0,0,2,0,0,2,0,2,0,2,0,0,0
60266,70,8766,/survey-fs,0,0,0,0,0,0,0,0,0,3,0,0,2
60267,235,8766,/survey-fs,0,0,0,0,0,0,0,0,0,2,0,0,0
60268,551,8766,/survey-fs,0,0,3,0,0,0,0,0,0,0,0,0,0
60269,37,8766,/survey-fs,0,0,3,0,0,3,0,4,0,0,0,0,0
60270,436,8753,/survey-fs,0,0,0,0,3,0,0,0,2,0,2,0,0
60271,69,8753,/survey-fs,0,2,0,1,3,0,2,0,0,0,1,0,1
60272,125,8753,/survey-fs,2,4,0,0,0,2,3,0,3,3,1,0,0
60273,258,8753,/survey-fs,0,0,4,0,1,2,3,0,0,0,0,0,1
60274,461,8753,/survey-fs,0,0,3,1,0,4,2,0,0,2,0,0,1
60275,276,8753,/survey-fs,0,1,0,3,0,0,0,1,4,0,2,1,0
60276,73,8753,/survey-fs,3,0,0,0,0,0,0,1,1,4,0,0,2
60277,164,8753,/survey-fs,0,4,3,0,1,2,4,0,2,3,0,0,0
60278,380,8753,/survey-fs,0,3,1,0,1,0,1,0,1,2,0,0,2
60279,554,8753,/survey-fs,0,0,4,3,1,4,2,0,0,2,0,0,0
